Fighter_Id,Full Name,Nickname,Ht.,Wt.,Stance,W,L,D,Belt,Round,Avg Fight Time,KD,STR,TD,SUB,Ctrl,Sig. Str. %,Head_%,Body_%,Leg_%,Distance_%,Clinch_%,Ground_%,Sub. Att,Weight_Class,Gender,DEC Count,KO Rate,SUB Rate,DEC Rate,Fighting Style,Total_Fights,Win_Rate
2fc7e9701642ca38,Matthew Lopez,No Nickname,5.7,135.0,Southpaw,10,4,0,0,2.5,678.0,0.17,34.67,1.17,0.67,60.17,0.47,0.38,0.7,0.86,0.44,0.35,0.38,0.67,Bantamweight,Male,0.0,1.0,0.0,0.0,Striker,14,0.7142857142857143
773f7feacf96153e,Benito Lopez,Golden Boy,5.1,135.0,Switch,10,2,0,0,2.0,570.75,0.0,39.0,0.25,0.25,68.5,0.54,0.33,0.76,0.64,0.48,0.36,0.45,0.25,Bantamweight,Male,1.0,0.0,0.5,0.5,Hybrid,12,0.8333333333333334
93b62c5f2ba18e51,Gustavo Lopez,No Nickname,5.5,135.0,Orthodox,12,6,1,0,2.5,647.5,0.0,26.75,1.25,0.5,47.75,0.42,0.33,0.78,0.56,0.4,0.33,0.34,0.5,Bantamweight,Male,0.0,0.0,1.0,0.0,Hybrid,19,0.631578947368421
b788862dd1c11eac,Brendan Loughnane,No Nickname,5.1,145.0,Switch,17,3,0,0,3.0,900.0,0.0,54.0,1.0,0.0,231.0,0.33,0.23,0.9,0.64,0.31,0.58,1.0,0.0,Lightweight,Male,1.0,0.0,0.0,1.0,Striker,20,0.85
eea0274e153256a0,Ian Loveland,The Barn Owl,5.8,145.0,Orthodox,18,10,0,0,3.0,900.0,0.67,40.67,1.0,0.33,183.0,0.4,0.36,0.77,0.5,0.38,0.57,0.54,0.33,Featherweight,Male,1.0,0.0,0.0,1.0,Striker,28,0.6428571428571429
28f62d866c59c709,Waylon Lowe,No Nickname,5.7,145.0,Southpaw,16,7,0,0,2.5,688.0,0.0,22.5,1.25,0.25,170.0,0.39,0.3,0.62,0.4,0.34,0.38,0.5,0.25,Lightweight,Male,1.0,0.0,0.5,0.5,Hybrid,23,0.6956521739130435
1b35af4d1529adf6,Stephanie Luciano,Rondinha,5.6,115.0,Orthodox,7,2,1,0,3.0,856.67,0.33,69.33,2.0,0.67,168.0,0.46,0.35,0.67,0.78,0.44,0.76,0.85,0.67,Women's Strawweight,Female,2.0,0.0,0.33,0.67,Striker,10,0.7
abcf2cc6efc42031,Iasmin Lucindo,No Nickname,5.3,115.0,Orthodox,18,6,0,0,2.86,846.0,0.0,40.0,1.43,0.0,112.86,0.37,0.27,0.7,0.56,0.34,0.7,0.43,0.0,Women's Strawweight,Female,2.0,0.0,0.0,1.0,Hybrid,24,0.75
84ac950d4c1722dd,Duane Ludwig,Bang,5.1,170.0,Orthodox,21,14,0,0,1.67,384.89,0.11,28.78,0.22,0.11,52.11,0.38,0.31,0.35,0.4,0.33,0.37,0.19,0.11,Welterweight,Male,2.0,0.4,0.2,0.4,Hybrid,35,0.6
e26882820f9e8df5,Mike Lullo,No Nickname,5.8,145.0,Orthodox,8,3,0,0,3.0,763.0,1.0,47.0,2.0,0.0,300.5,0.5,0.26,0.6,0.86,0.48,0.4,0.0,0.0,Featherweight,Male,0.0,1.0,0.0,0.0,Striker,11,0.7272727272727273
faf317c665546a36,Santiago Luna,BorderBoy,5.9,135.0,Orthodox,7,0,0,0,1.0,168.0,2.0,15.0,0.0,0.0,47.0,0.37,0.34,1.0,1.0,0.27,1.0,0.75,0.0,Bantamweight,Male,0.0,1.0,0.0,0.0,Striker,7,1.0
ce632027bf2a871b,Dalcha Lungiambula,Champion,5.8,185.0,Orthodox,11,6,0,0,2.43,600.14,0.14,31.86,1.14,0.14,153.0,0.47,0.38,0.72,0.63,0.37,0.68,0.39,0.14,Middleweight,Male,2.0,0.25,0.25,0.5,Striker,17,0.6470588235294118
6d4b63c767106d3a,Vicente Luque,The Silent Assassin,5.11,170.0,Orthodox,23,12,1,0,2.21,581.38,0.5,51.04,0.96,0.46,117.54,0.5,0.42,0.63,0.8,0.46,0.59,0.49,0.46,Welterweight,Male,4.0,0.56,0.22,0.22,Striker,36,0.6388888888888888
7832f2f62f04178f,Tucker Lutz,Top Gun,5.8,145.0,Orthodox,12,4,0,0,2.75,792.5,0.0,47.5,0.25,0.0,64.25,0.5,0.36,0.77,0.8,0.45,0.89,0.19,0.0,Featherweight,Male,1.0,0.0,0.0,1.0,Striker,16,0.75
91acd6910b802a9e,Chris Lytle,Lights Out,5.11,170.0,Orthodox,31,18,5,0,2.4,647.95,0.1,36.15,0.5,1.5,85.45,0.42,0.29,0.66,0.52,0.35,0.48,0.32,1.5,Welterweight,Male,2.0,0.25,0.5,0.25,Wrestler,54,0.5740740740740741
98a6b2361045898f,Dong Hyun Ma,Maestro,5.11,155.0,Orthodox,16,11,3,0,2.38,620.25,0.12,27.5,1.0,0.0,144.75,0.41,0.3,0.7,0.69,0.34,0.37,0.18,0.0,Lightweight,Male,2.0,0.0,0.0,1.0,Hybrid,30,0.5333333333333333
ed74afc8b5b47a61,William Macario,Patolino,5.11,170.0,Orthodox,9,3,0,0,2.25,609.25,0.25,58.25,1.5,0.25,80.75,0.47,0.44,0.66,0.7,0.4,0.6,0.64,0.25,Welterweight,Male,1.0,0.5,0.25,0.25,Striker,12,0.75
2be6596a9db33bf5,Jason MacDonald,The Athlete,6.3,185.0,Orthodox,25,16,0,0,1.64,358.86,0.07,9.43,0.64,0.79,138.43,0.51,0.28,0.52,0.56,0.22,0.64,0.42,0.79,Middleweight,Male,0.0,0.5,0.5,0.0,Wrestler,41,0.6097560975609756
cbd5d3cdd862e90e,Rory MacDonald,Red King,6.0,170.0,Orthodox,19,4,0,0,2.92,821.69,0.15,47.31,0.69,0.31,117.54,0.42,0.38,0.6,0.56,0.35,0.53,0.46,0.31,Welterweight,Male,5.0,0.33,0.11,0.56,Hybrid,23,0.8260869565217391
35e1f9984ed64206,Ryan MacDonald,Main Event,5.11,135.0,Switch,10,2,0,0,2.0,591.5,0.0,49.5,0.0,0.0,6.5,0.47,0.3,0.64,0.9,0.48,0.0,0.0,0.0,Bantamweight,Male,1.0,0.0,0.0,1.0,Hybrid,12,0.8333333333333334
89839250eb25c9c1,Caio Machado,Bigfoot,6.4,250.0,Southpaw,8,4,1,0,3.0,900.0,0.0,67.0,0.0,0.0,6.67,0.47,0.34,0.77,0.8,0.47,0.56,0.33,0.0,Light Heavyweight,Male,1.0,0.0,0.0,1.0,Hybrid,13,0.6153846153846154
442c9011034ae1fd,Ian Machado Garry,The Future,6.3,170.0,Orthodox,16,1,0,0,3.0,885.27,0.27,59.82,0.73,0.36,129.73,0.49,0.38,0.7,0.86,0.47,0.6,0.29,0.36,Welterweight,Male,4.0,0.33,0.0,0.67,Striker,17,0.9411764705882353
f7a7f7118d4b01b6,Lyoto Machida,The Dragon,6.1,185.0,Southpaw,24,8,0,0,2.62,714.38,0.58,30.42,0.67,0.42,117.67,0.5,0.41,0.71,0.68,0.49,0.5,0.55,0.42,Middleweight,Male,9.0,0.42,0.11,0.47,Striker,32,0.75
cd7bafbeee1f29a0,War Machine,No Nickname,5.11,170.0,Orthodox,14,5,0,0,2.0,388.5,0.0,15.0,0.5,0.0,216.5,0.55,0.3,0.5,0.5,0.42,0.0,0.34,0.0,Welterweight,Male,0.0,1.0,0.0,0.0,Hybrid,19,0.7368421052631579
e25bcbcdaf6537a1,Reza Madadi,Mad Dog,5.11,155.0,Orthodox,14,6,0,0,2.86,771.0,0.0,35.0,2.0,0.57,162.0,0.52,0.35,0.59,0.56,0.27,0.61,0.47,0.57,Lightweight,Male,1.0,0.0,0.67,0.33,Wrestler,20,0.7
68c7ad953455c73f,Don Madge,Magic Man,6.0,155.0,Southpaw,9,3,1,0,2.5,607.0,0.0,13.0,2.0,0.0,401.0,0.38,0.3,0.93,0.34,0.34,0.19,0.36,0.0,Lightweight,Male,1.0,0.0,0.0,1.0,Hybrid,13,0.6923076923076923
7691a80e6ca3e55b,Jon Madsen,No Nickname,6.0,240.0,Orthodox,8,2,0,0,2.4,681.6,0.0,25.4,1.6,0.0,169.0,0.46,0.41,0.64,0.38,0.26,0.41,0.37,0.0,Heavyweight,Male,3.0,0.4,0.0,0.6,Hybrid,10,0.8
da0995f19b749cfa,Mark Madsen,The Olympian,5.8,155.0,Orthodox,12,2,0,0,2.33,629.83,0.0,37.83,1.67,0.0,111.33,0.5,0.42,0.5,0.66,0.31,0.72,0.48,0.0,Lightweight,Male,1.0,0.5,0.0,0.5,Striker,14,0.8571428571428571
8bbc0cfc01bc1ba1,Leonardo Mafra,Macarrao,5.1,155.0,Orthodox,13,4,0,0,2.25,530.75,0.0,40.25,1.25,0.25,102.75,0.5,0.38,0.62,0.88,0.47,0.74,0.43,0.25,Lightweight,Male,1.0,0.0,0.0,1.0,Striker,17,0.7647058823529411
88a9bc81271ccd89,Vinny Magalhaes,Pezao,6.3,205.0,Orthodox,14,9,0,0,2.0,465.2,0.2,16.6,0.8,0.0,55.4,0.37,0.27,0.49,0.41,0.38,0.2,0.34,0.0,Light Heavyweight,Male,0.0,1.0,0.0,0.0,Hybrid,23,0.6086956521739131
0c5c66ddd1886b83,Caio Magalhaes,Hellboy,6.1,185.0,Orthodox,10,3,0,0,2.0,488.0,0.29,18.14,1.0,1.0,102.57,0.46,0.4,0.48,0.31,0.33,0.67,0.51,1.0,Middleweight,Male,0.0,0.67,0.33,0.0,Wrestler,13,0.7692307692307693
bd878a638e0e3be3,Angela Magana,Your Majesty,5.1,115.0,Orthodox,11,9,0,0,2.67,744.0,0.0,32.0,1.0,1.33,40.33,0.47,0.3,0.72,0.85,0.44,0.94,0.57,1.33,Women's Strawweight,Female,0.0,0.0,1.0,0.0,Wrestler,20,0.55
84b3e7d38f2d2ec5,Neil Magny,The Haitian Sensation,6.3,170.0,Orthodox,31,14,0,0,2.61,732.64,0.28,37.86,1.53,0.22,188.89,0.47,0.41,0.7,0.71,0.41,0.55,0.48,0.22,Welterweight,Male,12.0,0.33,0.17,0.5,Striker,45,0.6888888888888889
369e1ce458ef50a6,Ruslan Magomedov,Leopard,6.3,242.0,Orthodox,14,1,0,0,3.0,900.0,0.33,36.33,1.0,0.0,190.67,0.36,0.24,0.75,0.62,0.28,0.78,0.21,0.0,Heavyweight,Male,1.0,0.0,0.0,1.0,Hybrid,15,0.9333333333333333
36b8f265bcd1b7a4,Abus Magomedov,No Nickname,6.2,185.0,Orthodox,28,7,1,0,2.43,639.86,0.29,31.29,1.57,0.43,159.57,0.54,0.46,0.6,0.46,0.51,0.36,0.35,0.43,Middleweight,Male,1.0,0.25,0.5,0.25,Striker,36,0.7777777777777778
06734ca9d88dec3a,Shara Magomedov,Bullet,6.2,185.0,Orthodox,16,1,0,0,2.83,823.17,0.33,82.17,0.0,0.0,21.0,0.64,0.5,0.84,0.87,0.63,0.8,0.23,0.0,Middleweight,Male,4.0,0.33,0.0,0.67,Striker,17,0.9411764705882353
87aa9fb63d6b51a1,Zabit Magomedsharipov,No Nickname,6.1,145.0,Orthodox,18,1,0,0,2.67,776.33,0.0,55.0,4.17,0.33,209.17,0.45,0.36,0.6,0.82,0.4,0.31,0.56,0.33,Featherweight,Male,2.0,0.0,0.5,0.5,Striker,19,0.9473684210526315
1a7745388839e52b,John Maguire,The One,5.9,155.0,Southpaw,24,9,0,0,2.8,836.0,0.0,21.4,2.0,1.0,241.0,0.46,0.39,0.57,0.76,0.39,0.71,0.55,1.0,Welterweight,Male,1.0,0.0,0.0,1.0,Wrestler,33,0.7272727272727273
8c1ca54b5089d199,Maheshate,No Nickname,6.0,155.0,Orthodox,10,5,0,0,2.5,688.5,1.17,71.33,0.5,0.0,55.5,0.48,0.42,0.61,0.7,0.48,0.41,0.53,0.0,Lightweight,Male,2.0,0.5,0.0,0.5,Striker,15,0.6666666666666666
427b5953ac8e3a27,Demian Maia,No Nickname,6.1,170.0,Southpaw,28,11,0,0,2.7,744.85,0.09,25.48,1.64,0.73,255.55,0.49,0.46,0.5,0.54,0.36,0.34,0.68,0.73,Welterweight,Male,13.0,0.04,0.44,0.52,Wrestler,39,0.717948717948718
8e1f36476ef02a6a,Jennifer Maia,No Nickname,5.4,125.0,Orthodox,21,10,1,0,3.0,897.42,0.0,64.5,0.67,0.08,186.58,0.42,0.31,0.69,0.89,0.4,0.71,0.44,0.08,Women's Flyweight,Female,5.0,0.0,0.0,1.0,Striker,32,0.65625
c21a036b4e012f1c,John Makdessi,The Bull,5.8,155.0,Orthodox,18,9,0,0,2.55,728.15,0.4,62.65,0.3,0.05,26.45,0.43,0.34,0.53,0.7,0.4,0.4,0.13,0.05,Lightweight,Male,10.0,0.27,0.07,0.67,Hybrid,27,0.6666666666666666
275aca31f61ba28c,Islam Makhachev,No Nickname,5.1,170.0,Southpaw,27,1,0,0,2.5,660.89,0.17,23.61,1.39,0.67,200.78,0.5,0.4,0.73,0.55,0.42,0.58,0.55,0.67,Welterweight,Male,3.0,0.25,0.5,0.25,Wrestler,28,0.9642857142857143
57ab4d7c0bc09a30,Zach Makovsky,Fun Size,5.4,125.0,Southpaw,20,8,0,0,3.0,900.0,0.0,31.71,3.0,0.14,286.0,0.46,0.37,0.72,0.89,0.36,0.66,0.6,0.14,Flyweight,Male,3.0,0.0,0.0,1.0,Wrestler,28,0.7142857142857143
7f1bf0c255ec8756,Azat Maksum,Qazaq,5.7,125.0,Southpaw,15,2,0,0,3.0,900.0,0.0,62.25,1.25,0.75,45.5,0.44,0.32,0.66,0.92,0.43,0.48,0.19,0.75,Flyweight,Male,2.0,0.0,0.0,1.0,Striker,17,0.8823529411764706
1fb80f46d3c105d9,Fabio Maldonado,Caipira de Aco,6.1,205.0,Orthodox,23,11,0,0,2.64,739.0,0.0,66.18,1.18,0.09,130.55,0.5,0.44,0.67,0.47,0.43,0.61,0.33,0.09,Light Heavyweight,Male,5.0,0.17,0.0,0.83,Striker,34,0.6764705882352942
b60c980f79b87ce8,Bea Malecki,No Nickname,5.9,135.0,Orthodox,4,1,0,0,2.0,537.67,0.33,54.67,0.0,0.67,28.67,0.34,0.26,0.63,0.86,0.34,0.3,0.17,0.67,Women's Bantamweight,Female,0.0,0.5,0.5,0.0,Hybrid,5,0.8
d4270315cbcf2569,Jacob Malkoun,Mamba,5.9,185.0,Orthodox,8,3,0,0,2.29,601.71,0.14,23.14,1.29,0.0,71.71,0.48,0.41,0.61,0.76,0.44,0.48,0.6,0.0,Middleweight,Male,0.0,0.5,0.0,0.0,Hybrid,11,0.7272727272727273
dd6103dd7127db1d,Mike Malott,Proper,6.1,170.0,Orthodox,13,2,1,0,2.14,550.43,0.29,33.29,1.29,0.29,84.71,0.5,0.37,0.64,0.65,0.49,0.29,0.24,0.29,Welterweight,Male,1.0,0.25,0.5,0.25,Hybrid,16,0.8125
725a834930c2b5bf,Troy Mandaloniz,Rude Boy,5.9,170.0,Orthodox,3,2,0,0,2.0,580.0,1.0,34.0,2.0,0.0,131.5,0.62,0.56,0.78,0.88,0.57,0.7,0.72,0.0,Welterweight,Male,0.0,1.0,0.0,0.0,Striker,5,0.6
6e9f40c706f91f32,Nate Maness,Mayhem,5.1,125.0,Orthodox,16,3,0,0,2.14,570.0,0.14,39.86,1.0,0.43,219.71,0.58,0.51,0.75,0.66,0.44,0.61,0.62,0.43,Flyweight,Male,1.0,0.67,0.0,0.33,Striker,19,0.8421052631578947
a0602dd050bebefc,Jon Manley,No Nickname,6.1,170.0,Orthodox,9,4,0,0,3.0,900.0,0.0,65.0,4.0,0.0,306.0,0.54,0.45,0.79,1.0,0.48,0.67,0.56,0.0,Welterweight,Male,1.0,0.0,0.0,1.0,Striker,13,0.6923076923076923
b6203e0492a9336c,Marnic Mann,The Sawed-Off Savage,5.0,115.0,Southpaw,6,3,0,0,3.0,900.0,0.0,44.0,0.5,0.0,112.0,0.48,0.43,0.42,0.84,0.48,0.39,0.5,0.0,Women's Strawweight,Female,1.0,0.0,0.0,1.0,Striker,9,0.6666666666666666
1e1dbd1cc5a7469e,Jimi Manuwa,Poster Boy,6.1,205.0,Orthodox,17,6,0,0,1.83,421.67,0.42,27.5,0.75,0.0,116.92,0.5,0.34,0.58,0.92,0.42,0.63,0.22,0.0,Light Heavyweight,Male,2.0,0.75,0.0,0.25,Hybrid,23,0.7391304347826086
ff4c3ab594c7fac3,Cristiano Marcello,No Nickname,5.9,155.0,Orthodox,13,6,0,0,2.75,793.25,0.25,51.25,0.5,0.25,143.25,0.36,0.3,0.74,0.5,0.34,0.65,0.26,0.25,Lightweight,Male,3.0,0.25,0.0,0.75,Hybrid,19,0.6842105263157895
b35ba64b6a2bbcb3,Jose Maria,No Chance,5.5,125.0,Orthodox,37,7,0,0,2.5,581.0,0.0,37.0,2.5,0.5,185.0,0.52,0.45,0.66,0.8,0.37,0.86,1.0,0.5,Flyweight,Male,0.0,1.0,0.0,0.0,Striker,44,0.8409090909090909
bd21a1e3d41c97ee,Ronny Markes,No Nickname,6.1,185.0,Orthodox,17,5,0,0,2.6,690.4,0.6,31.4,1.6,0.4,303.0,0.57,0.45,0.92,0.72,0.42,0.69,0.71,0.4,Middleweight,Male,2.0,0.5,0.0,0.5,Striker,22,0.7727272727272727
4a57ebb14315b251,Randa Markos,Quiet Storm,5.4,115.0,Orthodox,11,12,1,0,2.56,756.56,0.0,39.39,1.44,0.5,184.33,0.46,0.4,0.7,0.64,0.35,0.64,0.67,0.5,Women's Strawweight,Female,8.0,0.0,0.18,0.73,Wrestler,24,0.4583333333333333
c7be22a47a58365a,Christina Marks,No Nickname,5.7,125.0,Orthodox,8,9,0,0,1.0,120.0,0.0,6.0,0.0,1.0,25.0,0.35,0.23,0.67,1.0,0.3,0.43,0.0,1.0,Women's Flyweight,Female,0.0,0.0,1.0,0.0,Hybrid,17,0.47058823529411764
a8e6a69796280f17,Nate Marquardt,The Great,6.0,185.0,Orthodox,35,19,2,0,2.16,574.2,0.4,24.6,1.16,0.52,154.12,0.5,0.38,0.65,0.65,0.43,0.55,0.46,0.52,Middleweight,Male,6.0,0.43,0.14,0.43,Wrestler,56,0.625
d0e1b42d41dab603,Julian Marquez,The Cuban Missile Crisis,6.2,185.0,Orthodox,9,6,0,0,1.88,462.62,0.5,42.62,0.62,0.88,97.88,0.5,0.45,0.75,0.37,0.43,0.63,0.36,0.88,Middleweight,Male,0.0,0.75,0.25,0.0,Striker,15,0.6
5d495dec23d7c68e,Francis Marshall,Fire,5.9,145.0,Orthodox,8,3,0,0,2.4,672.4,0.0,39.6,0.8,0.0,87.6,0.47,0.4,0.56,0.92,0.49,0.3,0.3,0.0,Lightweight,Male,1.0,0.5,0.0,0.5,Hybrid,11,0.7272727272727273
6a92caba39b64752,Terry Martin,No Nickname,5.8,185.0,Orthodox,23,11,0,0,2.0,440.0,0.17,22.17,1.5,0.0,217.33,0.64,0.53,0.62,0.61,0.31,0.66,0.71,0.0,Middleweight,Male,0.0,1.0,0.0,0.0,Striker,34,0.6764705882352942
5331b25a60417ffb,Anthony Rocco Martin,No Nickname,6.0,170.0,Orthodox,17,6,0,0,2.73,762.93,0.0,35.4,0.73,0.4,161.27,0.39,0.29,0.68,0.75,0.35,0.72,0.4,0.4,Welterweight,Male,6.0,0.0,0.14,0.86,Hybrid,23,0.7391304347826086
19b7738321cfae42,Mallory Martin,No Nickname,5.4,115.0,Orthodox,7,5,0,0,2.0,466.75,0.0,29.0,0.5,0.25,103.75,0.49,0.36,0.94,0.12,0.46,0.39,0.21,0.25,Women's Strawweight,Female,0.0,0.0,1.0,0.0,Hybrid,12,0.5833333333333334
8a9c6c4301f6d088,Danny Martinez,The Gremlin,5.6,125.0,Orthodox,21,8,0,0,3.0,900.0,0.5,48.75,3.25,0.0,221.5,0.34,0.29,0.55,0.75,0.3,0.56,0.62,0.0,Flyweight,Male,1.0,0.0,0.0,1.0,Striker,29,0.7241379310344828
f2477cf43c4975cc,Jonathan Martinez,Dragon,5.8,135.0,Southpaw,19,6,0,0,2.8,798.6,0.27,56.8,0.73,0.2,75.07,0.49,0.35,0.65,0.89,0.46,0.62,0.28,0.2,Bantamweight,Male,3.0,0.4,0.0,0.6,Striker,25,0.76
c0386644627a7ee5,Mana Martinez,ManaBoi,5.1,135.0,Orthodox,10,4,0,0,3.0,900.0,1.5,82.25,2.5,0.0,212.0,0.52,0.42,0.68,0.87,0.51,0.42,0.72,0.0,Bantamweight,Male,4.0,0.0,0.0,1.0,Striker,14,0.7142857142857143
3e708ce33b6b18e6,Victor Martinez,The Brick,5.8,155.0,Orthodox,13,6,0,0,1.0,188.5,0.0,20.0,0.0,0.0,1.0,0.38,0.29,0.32,0.72,0.38,0.0,0.4,0.0,Lightweight,Male,0.0,1.0,0.0,0.0,Hybrid,19,0.6842105263157895
3f4c3bc822bea45d,Melissa Martinez,Super Mely,5.2,115.0,Southpaw,8,2,0,0,3.0,852.0,0.33,51.33,1.0,0.0,82.33,0.46,0.32,0.78,0.72,0.42,0.31,0.33,0.0,Women's Strawweight,Female,2.0,0.0,0.0,1.0,Hybrid,10,0.8
9a97acbfd5a08bfa,David Martinez,Doctor,5.5,135.0,Orthodox,13,1,0,0,2.0,589.0,0.5,38.0,0.0,0.0,50.5,0.48,0.45,0.45,0.84,0.44,0.5,0.36,0.0,Bantamweight,Male,0.0,1.0,0.0,0.0,Hybrid,14,0.9285714285714286
7dcf06c1967801c1,Adriano Martins,No Nickname,5.1,155.0,Southpaw,28,9,0,0,2.0,492.14,0.29,15.57,0.14,0.29,37.57,0.44,0.36,0.32,0.69,0.44,0.05,0.25,0.29,Lightweight,Male,0.0,0.67,0.33,0.0,Hybrid,37,0.7567567567567568
7413b80dbb0f8f9f,Lucas Martins,Mineiro,6.0,145.0,Southpaw,19,3,0,0,2.29,528.43,0.57,32.0,0.57,0.29,65.43,0.42,0.34,0.88,0.69,0.4,0.22,0.44,0.29,Featherweight,Male,0.0,0.75,0.25,0.0,Hybrid,22,0.8636363636363636
5b2d7906aa894274,Mike Massenzio,The Master of Disaster,6.2,185.0,Southpaw,13,9,0,0,2.0,469.86,0.14,20.86,1.14,1.14,120.71,0.37,0.24,0.39,0.37,0.21,0.45,0.55,1.14,Middleweight,Male,1.0,0.0,0.67,0.33,Wrestler,22,0.5909090909090909
47b9e0e7703a4868,Jorge Masvidal,Gamebred,5.11,170.0,Orthodox,35,17,0,0,2.82,800.82,0.41,43.5,0.68,0.14,77.55,0.47,0.37,0.65,0.72,0.44,0.56,0.42,0.14,Welterweight,Male,5.0,0.38,0.0,0.62,Striker,52,0.6730769230769231
3a524c6700addc24,Tateki Matsuda,Tech,5.7,125.0,Orthodox,13,8,0,0,3.0,900.0,0.5,49.5,1.0,0.5,129.0,0.32,0.26,0.64,0.56,0.29,0.45,0.82,0.5,Flyweight,Male,1.0,0.0,0.0,1.0,Wrestler,21,0.6190476190476191
a845f0735bc67405,Jake Matthews,The Celtic Kid,5.11,170.0,Orthodox,22,8,0,0,2.48,680.04,0.26,35.26,1.13,0.57,149.13,0.43,0.37,0.57,0.66,0.35,0.64,0.46,0.57,Welterweight,Male,7.0,0.12,0.47,0.41,Striker,30,0.7333333333333333
36e78278a77006d4,Connor Matthews,The Controller,5.8,145.0,Switch,7,4,0,0,1.67,324.67,0.33,28.0,0.33,0.0,16.0,0.42,0.28,0.46,0.63,0.4,0.33,0.46,0.0,Featherweight,Male,0.0,1.0,0.0,0.0,Hybrid,11,0.6363636363636364
ccdd90bd1fc7dab6,Vladimir Matyushenko,The Janitor,6.0,205.0,Orthodox,27,8,0,0,2.0,493.67,0.17,15.75,1.42,0.08,167.92,0.43,0.4,0.46,0.44,0.3,0.37,0.52,0.08,Light Heavyweight,Male,3.0,0.57,0.0,0.43,Hybrid,35,0.7714285714285715
f29a6350c69f4a33,Miranda Maverick,Fear The,5.3,125.0,Southpaw,17,6,0,0,2.75,797.17,0.0,36.25,2.08,0.5,305.42,0.43,0.34,0.7,0.67,0.38,0.64,0.34,0.5,Women's Flyweight,Female,6.0,0.0,0.14,0.86,Wrestler,23,0.7391304347826086
12585614e0ed2626,Nick Maximov,No Nickname,6.0,185.0,Southpaw,8,2,0,0,2.5,694.0,0.0,39.25,2.25,0.5,173.0,0.46,0.4,0.6,0.62,0.36,0.57,0.72,0.5,Middleweight,Male,1.0,0.0,0.5,0.5,Striker,10,0.8
1a9480fc288e55d7,Don'Tale Mayes,Lord Kong,6.6,260.0,Orthodox,11,9,0,0,2.67,749.25,0.08,35.0,0.67,0.08,102.75,0.42,0.29,0.68,0.75,0.4,0.48,0.06,0.08,Heavyweight,Male,2.0,0.25,0.25,0.5,Hybrid,20,0.55
7d96bc577e5178b2,Gray Maynard,No Nickname,5.9,155.0,Orthodox,13,7,1,0,2.8,772.05,0.6,32.5,2.2,0.65,200.8,0.43,0.38,0.7,0.43,0.36,0.67,0.64,0.65,Featherweight,Male,11.0,0.31,0.0,0.69,Wrestler,21,0.6190476190476191
016a8d958883167c,Gina Mazany,Danger,5.6,125.0,Southpaw,7,6,0,0,2.0,492.12,0.25,30.5,1.25,0.12,116.88,0.43,0.34,0.57,0.52,0.34,0.75,0.5,0.12,Women's Flyweight,Female,0.0,1.0,0.0,0.0,Hybrid,13,0.5384615384615384
70d2329a92864fdb,Sabina Mazo,Colombian Queen,5.7,125.0,Orthodox,9,4,0,0,2.86,789.29,0.29,84.14,1.29,0.43,208.14,0.44,0.33,0.69,0.84,0.41,0.54,0.29,0.43,Women's Flyweight,Female,3.0,0.0,0.5,0.5,Striker,13,0.6923076923076923
701e057d63c124d9,Ian McCall,Uncle Creepy,5.5,125.0,Orthodox,13,5,1,0,3.0,900.0,0.0,51.67,1.17,0.5,116.83,0.36,0.24,0.58,0.66,0.3,0.53,0.3,0.5,Flyweight,Male,2.0,0.0,0.0,1.0,Hybrid,19,0.6842105263157895
51018a31ddf31eb2,Molly McCann,Meatball,5.4,115.0,Orthodox,14,8,0,0,2.21,612.29,0.14,52.86,2.14,0.64,173.29,0.46,0.38,0.68,0.71,0.43,0.52,0.47,0.64,Women's Strawweight,Female,6.0,0.18,0.27,0.55,Striker,22,0.6363636363636364
008dc37cca279def,Sean McCorkle,No Nickname,6.7,265.0,Orthodox,17,7,0,0,1.33,282.67,0.0,9.33,1.0,1.33,196.0,0.39,0.36,0.33,0.33,0.13,0.25,0.7,1.33,Heavyweight,Male,0.0,0.0,1.0,0.0,Wrestler,24,0.7083333333333334
baed16f18348908e,Kris McCray,Savage,6.0,170.0,Orthodox,8,5,0,0,2.0,520.67,0.0,23.0,1.0,0.33,160.0,0.46,0.3,0.5,0.79,0.37,0.48,0.31,0.33,Welterweight,Male,0.0,1.0,0.0,0.0,Hybrid,13,0.6153846153846154
eff47295daf721a6,Tamdan McCrory,The Barncat,6.4,185.0,Switch,14,5,0,0,2.0,518.89,0.11,14.78,1.22,1.11,181.11,0.46,0.4,0.61,0.53,0.35,0.34,0.47,1.11,Middleweight,Male,1.0,0.5,0.25,0.25,Wrestler,19,0.7368421052631579
75f871836d41f90f,Justin McCully,The Insane One,6.1,225.0,Orthodox,11,5,2,0,2.5,704.25,0.25,18.5,1.0,0.0,308.25,0.34,0.28,0.17,0.65,0.35,0.55,0.12,0.0,Heavyweight,Male,2.0,0.0,0.0,1.0,Hybrid,18,0.6111111111111112
5cafbc97dba2e797,Robert McDaniel,Bubba,6.3,185.0,Southpaw,28,10,0,0,2.33,647.33,0.0,23.0,0.67,1.33,270.33,0.49,0.46,0.51,0.79,0.39,0.92,0.66,1.33,Middleweight,Male,0.0,0.0,1.0,0.0,Wrestler,38,0.7368421052631579
